,name/ pos- ref- alt
5919,SRR1162472
5920,ERR212058
5921,SRR2101765
5922,ERR2124105
5923,ERR550620
5924,SRR2100836
5925,SRR2100025
5926,ERR212118
5927,ERR126624
5928,ERR161065
5929,ERR551478
5930,SRR671874
5931,ERR551183
5932,SRR1181102
5933,ERR181864
5934,SRR1163368
5935,SRR833218
5936,SRR1165710
5937,SRR3675526
5938,ERR1213880
5939,ERR551909
5940,SRR2101773
5941,SRR833180
5942,SRR2100679
5943,ERR553191
5944,ERR552493
5945,ERR553202
5946,ERR550994
5947,ERR552264
5948,ERR1213847
5949,SRR1162957
5950,ERR181689
5951,ERR176572
5952,SRR2101797
5953,ERR181896
5954,SRR2100516
5955,ERR1213919
5956,SRR1163114
5957,SRR1173051
5958,SRR1165687
5959,SRR1011463
5960,SRR1144765
5961,SRR2101259
5962,SRR1163342
5963,ERR212077
5964,SRR1049594
5965,SRR1165540
5966,ERR551586
5967,SRR1172886
5968,SRR2101281
5969,ERR552517
5970,SRR1165302
5971,SRR1159204
5972,SRR1169252
5973,ERR551040
5974,SRR2100373
5975,SRR1172749
5976,SRR1172798
5977,SRR1735632
5978,SRR3675211
5979,SRR1735627
5980,SRR1167294
5981,SRR1184335
5982,ERR867535
5983,SRR1180327
5984,ERR176673
5985,SRR2100316
5986,ERR181854
5987,SRR1162709
5988,ERR553336
5989,SRR1165480
5990,ERR176784
5991,ERR400514
5992,ERR181886
5993,ERR552354
5994,SRR1180160
5995,SRR2101465
5996,SRR2101656
5997,SRR1013627
5998,ERR161083
5999,SRR1049633
6000,SRR1146314
6001,SRR2101220
6002,SRR1173637
6003,SRR1180313
6004,ERR1034923
6005,ERR552995
6006,ERR551635
6007,SRR1062893
6008,SRR1163446
6009,ERR164007
6010,ERR212022
6011,ERR552580
6012,SRR1184316
6013,SRR1173253
6014,ERR190382
6015,ERR551636
6016,SRR1144727
6017,SRR2101421
6018,ERR1213887
6019,ERR550896
6020,SRR1048838
6021,SRR998815
6022,SRR1180216
6023,SRR2101205
6024,ERR067664
6025,ERR1034978
6026,ERR550778
6027,SRR1163140
6028,SRR3675562
6029,SRR2100294
6030,SRR1013644
6031,SRR2101329
6032,ERR1873505
6033,ERR552927
6034,ERR181723
6035,ERR552983
6036,ERR553157
6037,ERR245827
6038,SRR2100793
6039,SRR2101556
6040,SRR1163290
6041,SRR1173259
6042,SRR998857
6043,SRR2101051
6044,ERR176628
6045,ERR181912
6046,ERR176689
6047,SRR1167355
6048,SRR2100454
6049,ERR551593
6050,SRR998835
6051,ERR1036285
6052,ERR550828
6053,SRR833021
6054,ERR190351
6055,ERR551469
6056,SRR1735640
6057,SRR671853
6058,SRR1180422
6059,ERR1213871
6060,ERR551487
6061,ERR176561
6062,SRR2101434
6063,SRR1002685
6064,SRR1180387
6065,SRR2100962
6066,ERR164000
6067,ERR161029
6068,SRR1172186
6069,ERR552832
6070,ERR550837
6071,ERR245678
6072,ERR234559
6073,SRR2100109
6074,ERR2124092
6075,SRR1181309
6076,ERR552417
6077,SRR1163024
6078,ERR221597
6079,ERR181766
6080,SRR1165645
6081,ERR553158
6082,ERR176573
6083,ERR1035028
6084,ERR163979
6085,SRR1062916
6086,ERR1035131
6087,SRR2101758
6088,ERR161055
6089,SRR1184348
6090,SRR1165513
6091,ERR553065
6092,SRR924698
6093,ERR551210
6094,ERR176483
6095,ERR176675
6096,SRR2100552
6097,ERR1035135
6098,SRR2100378
6099,ERR552724
6100,ERR553327
6101,SRR3675567
6102,ERR181917
6103,SRR1172833
6104,ERR550782
6105,SRR1181327
6106,ERR553287
6107,SRR671791
6108,SRR1162491
6109,SRR1163124
6110,SRR2100872
6111,SRR1180944
6112,SRR1173257
6113,ERR553045
6114,ERR212153
6115,ERR552717
6116,SRR1159029
6117,ERR161151
6118,ERR181704
6119,SRR1163001
6120,SRR1173081
6121,SRR1165238
6122,ERR551855
6123,SRR1169208
6124,ERR553246
6125,SRR998764
6126,SRR2101452
6127,SRR1172989
6128,ERR176613
6129,SRR1180379
6130,SRR847791
6131,ERR182007
6132,ERR551312
6133,ERR552383
6134,ERR552841
6135,SRR1167172
6136,ERR551121
6137,ERR216905
6138,ERR1034987
6139,SRR1167344
6140,ERR037490
6141,SRR1169569
6142,SRR1172851
6143,SRR1169466
6144,ERR212176
6145,SRR2101477
6146,SRR2100621
6147,SRR1162720
6148,ERR552811
6149,SRR1169529
6150,SRR833077
6151,SRR998596
6152,ERR550746
6153,SRR1169191
6154,ERR1034885
6155,ERR1035153
6156,SRR1049577
6157,SRR1166313
6158,ERR108495
6159,ERR176701
6160,ERR551773
6161,ERR216926
6162,ERR245661
6163,SRR1172905
6164,SRR1162753
6165,SRR1013668
6166,SRR1165213
6167,SRR833101
6168,ERR176694
6169,ERR551159
6170,ERR551080
6171,ERR181910
6172,ERR552128
6173,SRR2100357
6174,SRR2101507
6175,ERR1034832
6176,SRR1167383
6177,ERR1873542
6178,SRR1011517
6179,ERR245700
6180,ERR551429
6181,ERR552659
6182,ERR553102
6183,ERR037488
6184,SRR1167264
6185,ERR1213826
6186,ERR552224
6187,SRR1048010
6188,ERR1035325
6189,SRR2101037
6190,SRR2101045
6191,SRR1049593
6192,ERR551305
6193,ERR1034624
6194,ERR552072
6195,SRR2101572
6196,ERR181741
6197,ERR161049
6198,ERR1035193
6199,ERR040107
6200,SRR1011489
6201,SRR2100466
6202,SRR2101398
6203,SRR2099965
6204,SRR1173628
6205,SRR2100313
6206,SRR847778
6207,ERR550704
6208,SRR1165678
6209,ERR161043
6210,SRR2101491
6211,SRR1146296
6212,ERR1035022
6213,SRR1049054
6214,ERR212136
6215,ERR163967
6216,ERR1034874
6217,ERR550878
6218,SRR2100210
6219,SRR2101115
6220,SRR833037
6221,SRR3675589
6222,SRR1165524
6223,ERR552009
6224,SRR2100333
6225,ERR552225
6226,SRR2100849
6227,ERR181705
6228,SRR1166142
6229,ERR552388
6230,SRR1180200
6231,SRR1013662
6232,SRR2100717
6233,SRR2101539
6234,SRR1180384
6235,SRR1162853
6236,SRR2100343
6237,SRR2101489
6238,ERR1034869
6239,SRR2101229
6240,ERR216917
6241,SRR671810
6242,SRR1180951
6243,SRR2101235
6244,SRR2101322
6245,SRR2101604
6246,SRR1175040
6247,SRR2101430
6248,SRR1019160
6249,SRR2100743
6250,SRR2100250
6251,ERR181780
6252,SRR2101545
6253,SRR2101525
6254,ERR067625
6255,SRR3675484
6256,SRR1166083
6257,SRR2100134
6258,SRR2100634
6259,SRR1103375
6260,ERR551973
6261,SRR2100023
6262,SRR1173849
6263,SRR1169579
6264,ERR221559
6265,SRR1181401
6266,ERR2145506
6267,ERR1213850
6268,SRR2101506
6269,SRR2100795
6270,SRR1172387
6271,ERR245832
6272,ERR212005
6273,SRR1167277
6274,SRR1019141
6275,SRR2101710
6276,SRR833165
6277,ERR551046
6278,ERR552166
6279,ERR550717
6280,ERR1213897
6281,SRR2100617
6282,SRR1165532
6283,SRR2100619
6284,SRR1011509
6285,SRR2101009
6286,SRR2100018
6287,ERR1213884
6288,ERR190333
6289,SRR2100101
6290,SRR1163406
6291,SRR2099958
6292,SRR1169563
6293,ERR181885
6294,SRR1163075
6295,ERR1213906
6296,SRR2100494
6297,SRR1163423
6298,ERR176625
6299,ERR551109
6300,SRR2101621
6301,ERR550817
6302,ERR176706
6303,ERR552631
6304,ERR181702
6305,ERR182032
6306,ERR176690
6307,SRR1162811
6308,SRR2101701
6309,SRR1172184
6310,SRR2099966
6311,ERR176804
6312,SRR1172934
6313,ERR126610
6314,SRR2101764
6315,SRR1167171
6316,ERR553239
6317,SRR1180315
6318,ERR551302
6319,SRR1181019
6320,SRR1180346
6321,SRR2101449
6322,SRR1180251
6323,SRR2100609
6324,SRR2101331
6325,SRR3675361
6326,ERR550742
6327,SRR2101523
6328,SRR2100292
6329,ERR245826
6330,SRR2100433
6331,SRR1162534
6332,SRR1062921
6333,SRR998585
6334,ERR551845
6335,ERR1035225
6336,ERR551592
6337,ERR1034936
6338,SRR2100349
6339,ERR551018
6340,ERR176645
6341,SRR1180950
6342,SRR1184351
6343,ERR212065
6344,SRR1180396
6345,ERR1035101
6346,SRR2101816
6347,ERR552984
6348,SRR2100506
6349,SRR1162886
6350,SRR2100143
6351,SRR3675225
6352,SRR2100598
6353,ERR037532
6354,ERR176630
6355,SRR2101295
6356,ERR551992
6357,ERR550710
6358,ERR551634
6359,ERR1035044
6360,SRR2100871
6361,ERR176752
6362,SRR2099993
6363,ERR221590
6364,ERR161076
6365,ERR551770
6366,ERR553310
6367,SRR2101794
6368,ERR553252
6369,SRR1162699
6370,SRR2101676
6371,ERR221615
6372,ERR551104
6373,SRR2100251
6374,SRR1172959
6375,SRR1172774
6376,SRR1173193
6377,SRR2101294
6378,SRR2100097
6379,SRR2101303
6380,SRR1146348
6381,ERR221547
6382,SRR1146354
6383,ERR550682
6384,ERR1873425
6385,ERR245729
6386,ERR552350
6387,ERR245726
6388,ERR176774
6389,SRR1172969
6390,ERR551948
6391,SRR1180400
6392,SRR998140
6393,SRR2101283
6394,ERR2145495
6395,SRR1163051
6396,SRR1165499
6397,ERR1035053
6398,ERR552743
6399,ERR1034918
6400,SRR1181007
6401,SRR1180348
6402,SRR2101105
6403,SRR3675274
6404,SRR2100095
6405,SRR1162532
6406,SRR1172944
6407,SRR1163304
6408,SRR1180195
6409,SRR3675469
6410,SRR2101384
6411,ERR176811
6412,ERR216931
6413,ERR551888
6414,SRR2101692
6415,SRR1180404
6416,SRR1165369
6417,SRR2100573
6418,ERR212048
6419,SRR1049602
6420,ERR161024
6421,SRR2100916
6422,ERR176812
6423,ERR551658
6424,ERR163981
6425,SRR3675511
6426,SRR974700
6427,SRR1173098
6428,SRR2100636
6429,SRR3675497
6430,ERR163969
6431,ERR037486
6432,ERR552670
6433,SRR2100995
6434,ERR1873468
6435,ERR552309
6436,ERR2124103
6437,SRR1159935
6438,SRR1103591
6439,ERR221540
6440,ERR176447
6441,SRR2100382
6442,SRR2101144
6443,ERR1035260
6444,ERR552608
6445,ERR552961
6446,SRR1049046
6447,SRR2100000
6448,SRR1158923
6449,ERR1035133
6450,SRR1181035
6451,ERR550702
6452,SRR2101076
6453,ERR1035161
6454,ERR181779
6455,SRR671783
6456,ERR212149
6457,ERR552970
6458,ERR550795
6459,SRR1169068
6460,ERR550991
6461,SRR2101335
6462,SRR1175048
6463,SRR671737
6464,ERR190381
6465,SRR1166919
6466,SRR1173212
6467,SRR2101233
6468,SRR2101644
6469,ERR1035316
6470,ERR176681
6471,ERR181859
6472,ERR216922
6473,SRR1180972
6474,SRR1013538
6475,ERR551532
6476,SRR671856
6477,SRR3675538
6478,SRR2101032
6479,ERR551255
6480,SRR1169155
6481,SRR1169462
6482,SRR1049722
6483,ERR553031
6484,ERR1035123
6485,ERR1035242
6486,SRR2100807
6487,SRR1049597
6488,ERR163995
6489,SRR2100563
6490,SRR2100467
6491,ERR1034674
6492,SRR1169244
6493,ERR550769
6494,ERR181746
6495,ERR551078
6496,ERR552733
6497,ERR036227
6498,ERR551461
6499,ERR553238
6500,SRR1167393
6501,ERR553374
6502,ERR551244
6503,ERR161019
6504,ERR551229
6505,SRR998630
6506,ERR144542
6507,SRR2101325
6508,ERR161026
6509,SRR2100682
6510,SRR3675575
6511,ERR182047
6512,SRR1162880
6513,SRR1181210
6514,SRR1167272
6515,ERR551574
6516,SRR1735635
6517,SRR1172743
6518,ERR552322
6519,ERR551526
6520,SRR2101347
6521,SRR671754
6522,ERR551991
6523,ERR1213936
6524,SRR1013660
6525,ERR1035063
6526,ERR245667
6527,SRR2101381
6528,ERR2145488
6529,SRR1162847
6530,SRR1165426
6531,SRR1049048
6532,SRR2100374
6533,SRR1048962
6534,ERR551245
6535,SRR671823
6536,ERR176487
6537,SRR1173161
6538,SRR1166227
6539,SRR1144782
6540,ERR245791
6541,SRR1169570
6542,SRR2101658
6543,ERR161163
6544,SRR1173251
6545,SRR1172776
6546,SRR2100660
6547,ERR176825
6548,ERR550922
6549,ERR1873535
6550,ERR552068
6551,SRR1163287
6552,ERR550938
6553,ERR552736
6554,SRR1162860
6555,ERR550910
6556,ERR216900
6557,ERR1873553
6558,SRR1166118
6559,ERR1034717
6560,SRR1180322
6561,SRR2100673
6562,ERR176737
6563,ERR552920
6564,ERR400521
6565,ERR1213873
6566,ERR552706
6567,SRR1172219
6568,ERR163953
6569,ERR1213836
6570,ERR551919
6571,ERR551272
6572,ERR212106
6573,SRR2101266
6574,SRR1180181
6575,SRR1735694
6576,ERR552051
6577,ERR553169
6578,ERR036228
6579,SRR1159303
6580,SRR2101356
6581,SRR1181105
6582,SRR1103387
6583,ERR1035194
6584,ERR551417
6585,ERR1034751
6586,ERR181990
6587,ERR163999
6588,ERR212020
6589,SRR1162778
6590,SRR2101723
6591,SRR1013670
6592,SRR1165657
6593,SRR1011487
6594,ERR552500
6595,SRR1049579
6596,SRR2099944
6597,ERR181841
6598,ERR212156
6599,SRR2101030
6600,ERR553340
6601,ERR037519
6602,ERR176491
6603,SRR2100469
6604,SRR2100252
6605,SRR1172805
6606,SRR1013674
6607,SRR1180297
6608,ERR552103
6609,SRR1184325
6610,SRR1172748
6611,SRR1165252
6612,ERR176718
6613,ERR553068
6614,SRR1019130
6615,SRR1166825
6616,SRR2101693
6617,SRR1180255
6618,ERR551304
6619,ERR176525
6620,SRR2100040
6621,SRR1049596
6622,ERR1034742
6623,SRR2101289
6624,SRR1165456
6625,SRR1169497
6626,SRR1180339
6627,SRR1049635
6628,ERR1035014
6629,ERR553237
6630,SRR1165261
6631,ERR176648
6632,SRR1180194
6633,SRR671770
6634,SRR1735669
6635,SRR2100497
6636,SRR2101280
6637,SRR833179
6638,ERR1035336
6639,ERR1873406
6640,SRR1165624
6641,SRR1159369
6642,SRR1181069
6643,ERR1034893
6644,SRR2100106
6645,SRR2101029
6646,ERR551858
6647,SRR2100014
6648,SRR1165254
6649,SRR1180166
6650,ERR190329
6651,ERR551655
6652,SRR2100412
6653,SRR998780
6654,SRR1169488
6655,ERR2124097
6656,SRR1180165
6657,ERR551667
6658,SRR1180306
6659,ERR551528
6660,ERR551201
6661,ERR176736
6662,ERR551912
6663,ERR551614
6664,ERR1035073
6665,SRR2099977
6666,ERR553066
6667,SRR2101625
6668,SRR671792
6669,ERR182036
6670,ERR552059
6671,SRR2100274
6672,ERR552316
6673,ERR400544
6674,SRR1049731
6675,SRR1180133
6676,SRR2101620
6677,ERR550921
6678,SRR1180190
6679,SRR1172752
6680,SRR2101142
6681,SRR1173299
6682,SRR671845
6683,ERR163945
6684,SRR1168954
6685,ERR181708
6686,SRR2100010
6687,SRR2100213
6688,SRR2101679
6689,ERR1873530
6690,SRR1169133
6691,ERR552280
6692,SRR2100054
6693,SRR998608
6694,SRR2100137
6695,SRR1183090
6696,SRR2101195
6697,SRR2101392
6698,SRR1181158
6699,SRR671809
6700,ERR245805
6701,ERR1034778
6702,SRR2101610
6703,ERR550936
6704,ERR176783
6705,ERR550708
6706,SRR3675336
6707,ERR1035092
6708,SRR1159977
6709,SRR1181208
6710,SRR1173014
6711,SRR1146293
6712,ERR176565
6713,ERR552153
6714,SRR2100923
6715,SRR2101375
6716,SRR2101396
6717,ERR552214
6718,SRR2100746
6719,SRR1165220
6720,SRR1011523
6721,ERR230002
6722,ERR551776
6723,ERR181903
6724,ERR190392
6725,SRR2100281
6726,ERR245748
6727,SRR1159005
6728,ERR551357
6729,ERR181696
6730,SRR1172841
6731,SRR2100375
6732,SRR1173560
6733,ERR552804
6734,SRR2100722
6735,ERR221595
6736,SRR2100100
6737,ERR245679
6738,ERR551807
6739,SRR1184377
6740,SRR2100348
6741,SRR1163462
6742,SRR1735692
6743,ERR553232
6744,SRR2100304
6745,SRR1163196
6746,ERR216916
6747,SRR2101714
6748,SRR833111
6749,SRR1169193
6750,ERR552461
6751,SRR2100814
6752,ERR1034743
6753,SRR1165705
6754,ERR181686
6755,ERR552980
6756,SRR2101256
6757,SRR1172086
6758,SRR2099973
6759,SRR1165453
6760,SRR2100991
6761,SRR2100747
6762,SRR1181174
6763,ERR176448
6764,SRR671762
6765,ERR176584
6766,SRR1163380
6767,SRR1165336
6768,SRR1181164
6769,ERR552933
6770,SRR1165724
6771,ERR1035008
6772,SRR1013611
6773,ERR176815
6774,ERR190387
6775,SRR1180385
6776,ERR1035058
6777,SRR1165625
6778,ERR181721
6779,ERR551294
6780,SRR2101272
6781,SRR1173390
6782,SRR2101627
6783,SRR2100840
6784,SRR1062938
6785,SRR1159377
6786,SRR671877
6787,SRR2100470
6788,ERR553051
6789,SRR2100711
6790,SRR2101049
6791,SRR1167259
6792,ERR181756
6793,SRR1165468
6794,SRR2099931
6795,SRR2100422
6796,SRR2100750
6797,SRR2100150
6798,ERR245743
6799,ERR161157
6800,ERR037481
6801,SRR1163002
6802,ERR161141
6803,ERR552939
6804,SRR1167299
6805,ERR245653
6806,ERR1213834
6807,SRR2101033
6808,SRR1169081
6809,ERR1213828
6810,SRR2100179
6811,ERR552532
6812,ERR181901
6813,SRR1159129
6814,ERR1873552
6815,SRR998858
6816,SRR1167263
6817,SRR3675460
6818,SRR2099984
6819,SRR3675258
6820,ERR176660
6821,SRR1173267
6822,SRR1049712
6823,SRR2100714
6824,ERR1035130
6825,SRR2101020
6826,ERR161133
6827,ERR553145
6828,SRR1166331
6829,SRR1162725
6830,SRR2101137
6831,ERR161152
6832,SRR2100257
6833,ERR553303
6834,ERR212028
6835,ERR1213874
6836,SRR2101095
6837,SRR833091
6838,ERR176602
6839,SRR1167379
6840,ERR552341
6841,SRR833001
6842,ERR1034675
6843,SRR3675578
6844,ERR867548
6845,SRR2101225
6846,SRR1577821
6847,SRR847784
6848,SRR1165596
6849,ERR1034780
6850,SRR2100319
6851,SRR2100566
6852,SRR2099970
6853,ERR212064
6854,ERR216915
6855,SRR671758
6856,ERR181928
6857,ERR181778
6858,ERR1213943
6859,ERR234569
6860,ERR551064
6861,SRR998614
6862,ERR161135
6863,SRR2101199
6864,ERR551158
6865,ERR161142
6866,ERR551130
6867,SRR2101806
6868,SRR1162727
6869,ERR550647
6870,SRR1167342
6871,ERR551405
6872,SRR1013567
6873,ERR552999
6874,SRR1062892
6875,ERR551439
6876,ERR1035062
6877,SRR2101462
6878,ERR2124095
6879,ERR1034819
6880,ERR2145508
6881,SRR2101016
6882,ERR190403
6883,ERR176641
6884,SRR1173431
6885,ERR245845
6886,SRR998860
6887,ERR212154
6888,SRR1169075
6889,SRR2100187
6890,SRR1184324
6891,SRR2100531
6892,SRR2100314
6893,ERR212134
6894,ERR553036
6895,ERR552762
6896,SRR1165467
6897,SRR2099967
6898,ERR552090
6899,SRR671798
6900,SRR2101125
6901,SRR2101671
6902,ERR1034954
6903,SRR1011453
6904,ERR1873523
6905,SRR2101442
6906,ERR036196
6907,ERR552271
6908,SRR1735703
6909,ERR498375
6910,SRR2101370
6911,SRR1158943
6912,ERR108444
6913,ERR181688
6914,ERR037541
6915,SRR1062888
6916,ERR552459
6917,ERR553192
6918,SRR1184366
6919,ERR551780
6920,ERR551575
6921,SRR1180310
6922,SRR1172252
6923,ERR1035036
6924,ERR182000
6925,ERR181955
6926,ERR037525
6927,ERR1035192
6928,SRR1173580
6929,SRR3675263
6930,ERR553181
6931,ERR550849
6932,SRR1048871
6933,SRR1013639
6934,ERR550902
6935,SRR1167261
6936,SRR2099975
6937,ERR1035175
6938,SRR2100267
6939,SRR1180189
6940,ERR234564
6941,ERR1213866
6942,SRR1175065
6943,SRR1180268
6944,SRR1165431
6945,ERR1873397
6946,SRR2101423
6947,SRR2101526
6948,SRR1167378
6949,SRR2100112
6950,SRR1165706
6951,ERR552066
6952,SRR671806
6953,ERR551562
6954,ERR552669
6955,ERR552839
6956,SRR1166091
6957,ERR552814
6958,ERR551406
6959,SRR1169054
6960,SRR998740
6961,SRR2100775
6962,ERR552739
6963,SRR1172825
6964,SRR2101729
6965,ERR1036293
6966,ERR552258
6967,SRR2100327
6968,SRR671729
6969,SRR2101395
6970,SRR1166087
6971,ERR036205
6972,SRR2101428
6973,ERR161154
6974,SRR1181253
6975,ERR1213860
6976,SRR1181012
6977,SRR671817
6978,ERR551513
6979,SRR1169123
6980,SRR1173155
6981,SRR1165668
6982,SRR1180244
6983,SRR832982
6984,ERR2145516
6985,ERR552688
6986,SRR2099968
6987,SRR1144829
6988,ERR551572
6989,SRR833175
6990,SRR2101270
6991,ERR2124102
6992,ERR181692
6993,SRR2100742
6994,SRR671772
6995,SRR1166146
6996,SRR1011457
6997,SRR2101736
6998,SRR1180157
6999,SRR1159076
7000,ERR161185
7001,ERR1035029
7002,SRR2100009
7003,SRR1048989
7004,ERR181830
7005,ERR551007
7006,SRR1167386
7007,SRR1173093
7008,ERR1034922
7009,SRR1165525
7010,ERR1034671
7011,SRR2100633
7012,SRR2101292
7013,ERR552168
7014,SRR1146413
7015,SRR2100866
7016,SRR2100823
7017,SRR1013624
7018,SRR2101326
7019,ERR552954
7020,SRR833153
7021,SRR1180258
7022,SRR2101642
7023,ERR164006
7024,SRR2100049
7025,SRR1173517
7026,ERR176828
7027,ERR1035356
7028,SRR2101089
7029,SRR1167376
7030,ERR067707
7031,SRR1047986
7032,SRR2100785
7033,ERR552711
7034,ERR552510
7035,SRR2101734
7036,ERR1034688
7037,SRR1173045
7038,SRR2099974
7039,SRR2101687
7040,ERR181753
7041,SRR1169156
7042,ERR181777
7043,SRR671801
7044,ERR212112
7045,ERR551945
7046,SRR2100027
7047,ERR176513
7048,ERR161171
7049,ERR245780
7050,ERR1035071
7051,SRR1175479
7052,ERR245676
7053,SRR1184378
7054,ERR176540
7055,ERR1035207
7056,ERR552626
7057,ERR1035290
7058,SRR1180247
7059,SRR3675278
7060,SRR1062924
7061,ERR551661
7062,ERR221576
7063,SRR1165599
7064,SRR1172351
7065,SRR1180921
7066,ERR551745
7067,SRR1165520
7068,ERR2145517
7069,ERR037478
7070,ERR552676
7071,SRR671807
7072,SRR1184331
7073,SRR1175080
7074,ERR553218
7075,ERR1213917
7076,ERR551841
7077,ERR550963
7078,ERR245755
7079,SRR2100525
7080,SRR2100990
7081,SRR1159350
7082,SRR2100163
7083,SRR1167287
7084,SRR1163327
7085,ERR1873451
7086,ERR176647
7087,SRR1165227
7088,SRR1163089
7089,ERR1213862
7090,SRR2101090
7091,ERR1035284
7092,ERR176564
7093,SRR1173076
7094,SRR2100198
7095,SRR1049044
7096,SRR1159052
7097,ERR553143
7098,ERR551346
7099,SRR2100022
7100,ERR552737
7101,ERR1873493
7102,ERR190376
7103,ERR553346
7104,SRR2101691
7105,ERR126599
7106,ERR176772
7107,SRR1181119
7108,ERR1213869
7109,SRR1180286
7110,SRR1169222
7111,SRR1180975
7112,SRR1166098
7113,ERR552671
7114,SRR1165224
7115,ERR552302
7116,SRR2100221
7117,SRR1159349
7118,SRR1184301
7119,SRR1172747
7120,ERR552950
7121,SRR1062891
7122,ERR1873443
7123,SRR1180243
7124,ERR176488
7125,SRR847799
7126,SRR2100121
7127,SRR2100830
7128,ERR163946
7129,SRR2100804
7130,SRR1146329
7131,ERR552926
7132,ERR1213926
7133,SRR1169102
7134,SRR1146282
7135,ERR551552
7136,SRR1169096
7137,SRR1167327
7138,ERR2124078
7139,SRR1165697
7140,SRR3675500
7141,ERR1036279
7142,ERR551238
7143,ERR1035137
7144,SRR2100432
7145,ERR551836
7146,SRR3675591
7147,ERR212147
7148,SRR2100888
7149,SRR1184359
7150,ERR221557
7151,ERR1035265
7152,ERR552376
7153,SRR1180922
7154,ERR1036283
7155,ERR551775
7156,SRR2101057
7157,ERR181926
7158,SRR1048844
7159,SRR1172799
7160,SRR1163394
7161,ERR551982
7162,ERR176585
7163,SRR2101720
7164,ERR553304
7165,SRR1172923
7166,SRR1144808
7167,ERR212078
7168,SRR1013638
7169,SRR1173106
7170,SRR1062881
7171,ERR552547
7172,SRR2100329
7173,ERR553277
7174,ERR036188
7175,ERR181949
7176,ERR176759
7177,ERR176777
7178,ERR245742
7179,ERR221561
7180,SRR1166282
7181,SRR998617
7182,ERR552852
7183,ERR1035353
7184,ERR552008
7185,SRR671835
7186,SRR2101585
7187,SRR998689
7188,ERR553227
7189,SRR2101590
7190,SRR1162485
7191,ERR551659
7192,SRR1167345
7193,SRR1144778
7194,SRR1166267
7195,SRR1159389
7196,SRR832993
7197,SRR2100802
7198,SRR1144792
7199,SRR1169467
7200,SRR1166151
7201,SRR2101298
7202,SRR2100499
7203,SRR2100510
7204,SRR2101132
7205,SRR833209
7206,ERR036206
7207,SRR3675287
7208,SRR1169009
7209,SRR1167382
7210,ERR551069
7211,ERR181892
7212,SRR2100308
7213,SRR2100784
7214,SRR2100190
7215,ERR067585
7216,SRR2101332
7217,SRR1165339
7218,ERR245746
7219,ERR551922
7220,ERR551303
7221,SRR1169161
7222,ERR1213929
7223,SRR2100178
7224,SRR671878
7225,SRR1013632
7226,ERR551300
7227,SRR1048999
7228,SRR1173137
7229,SRR3675259
7230,SRR2101213
7231,SRR1180287
7232,SRR1167267
7233,ERR181773
7234,SRR2100954
7235,ERR552391
7236,ERR551848
7237,ERR181853
7238,ERR1035203
7239,ERR551327
7240,SRR3675244
7241,ERR190383
7242,ERR163993
7243,SRR2100436
7244,SRR671731
7245,SRR2101078
7246,ERR1213944
7247,ERR550645
7248,ERR221610
7249,ERR551214
7250,SRR1167180
7251,SRR2100654
7252,SRR1166129
7253,ERR550984
7254,SRR1165690
7255,ERR176713
7256,SRR2101811
7257,SRR847776
7258,SRR2100047
7259,SRR998709
7260,SRR1167281
7261,SRR2100086
7262,ERR1873460
7263,SRR1162868
7264,SRR1180223
7265,SRR1144801
7266,ERR037471
7267,ERR161090
7268,ERR1035300
7269,ERR163949
7270,SRR847780
7271,ERR552886
7272,ERR245659
7273,SRR1062903
7274,SRR1011484
7275,ERR552846
7276,SRR1165718
7277,ERR037536
7278,SRR2100704
7279,ERR552282
7280,ERR552287
7281,SRR2101133
7282,SRR2100781
7283,ERR176578
7284,ERR1035228
7285,ERR181709
7286,SRR1181138
7287,SRR1162815
7288,SRR2101575
7289,SRR1049644
7290,SRR1144818
7291,SRR3675480
7292,SRR2100435
7293,ERR245765
7294,SRR1173289
7295,SRR1173112
7296,ERR164010
7297,ERR551009
7298,ERR1034844
7299,SRR1163365
7300,SRR2101479
7301,SRR2101247
7302,SRR671745
7303,SRR1163201
7304,ERR553078
7305,SRR1049603
7306,ERR551223
7307,ERR211993
7308,SRR1180293
7309,ERR181699
7310,ERR1034746
7311,ERR550779
7312,ERR221533
7313,ERR1034899
7314,ERR552559
7315,SRR1181209
7316,ERR181838
7317,ERR551644
7318,ERR551652
7319,ERR161097
7320,SRR1175075
7321,ERR181782
7322,SRR1165665
7323,SRR1062919
7324,SRR1173356
7325,SRR1172880
7326,SRR1169581
7327,SRR1163385
7328,SRR1181306
7329,ERR176521
7330,SRR3675471
7331,ERR067586
7332,ERR182022
7333,ERR1035119
7334,SRR2101046
7335,SRR2101753
7336,SRR2100459
7337,ERR553254
7338,SRR1162956
7339,ERR552663
7340,ERR552660
7341,ERR161194
7342,SRR2100547
7343,SRR2100885
7344,ERR1035268
7345,SRR1173150
7346,SRR1013539
7347,SRR2100451
7348,ERR181754
7349,ERR551516
7350,SRR1162980
7351,SRR2101804
7352,SRR1184300
7353,SRR833031
7354,SRR1163413
7355,SRR833042
7356,ERR176798
7357,SRR1163145
7358,ERR245699
7359,SRR1735638
7360,SRR2100120
7361,SRR2100463
7362,SRR833066
7363,SRR2100796
7364,SRR1173077
7365,SRR1181076
7366,SRR1181294
7367,ERR190361
7368,ERR245792
7369,ERR1213913
7370,ERR1035167
7371,SRR2101182
7372,ERR552727
7373,ERR552694
7374,SRR1169207
7375,SRR2100599
